암호화요양기호,요양기관명,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명,읍면동,주소,전화번호,병원URL,개설일자,총의사수,의과일반의 인원수,의과인턴 인원수,의과레지던트 인원수,의과전문의 인원수,치과일반의 인원수,치과인턴 인원수,치과레지던트 인원수,치과전문의 인원수,한방일반의 인원수,한방인턴 인원수,한방레지던트 인원수,한방전문의 인원수,x좌표,y좌표,조사기간,병원홈페이지,조산사 인원수,좌표(X),좌표(Y),equitments,levels,grade,medicalLevel,cluster,DistanceToCenter,score,class,lat,lon
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQxMyQzNjEwMDIjNjEjJDEjJDAjJDgz,바른본병원,21,병원,110000,서울,110023,광진구,능동,"서울특별시 광진구 천호대로 630, (능동)",02-1577-9844,,2011-12-26 00:00:00,4,0,0,0,4,0,0,0,0,0,0,0,0,,,202403,http://www.barunbone.co.kr,0.0,127.0871436,37.5537921,0.018012489902442,0.1428571428571428,0.6,0.3461538461538461,2,0.2104571133764011,1.045004477024462,1.0,37.5537986062705,127.087170869081
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ3MiQ0NjE0ODEjNTEjJDEjJDIjJDgz,바른사랑병원,21,병원,110000,서울,110004,관악구,신림동,"서울특별시 관악구 신원로 35, 삼모 더 프라임 타워 3,7층 (신림동)",02-878-8875,,2020-12-22 00:00:00,4,0,0,0,4,0,0,0,0,0,0,0,0,,,202403,,0.0,126.9290563,37.4823204,0.0169794320512023,0.2857142857142857,0.6,0.0961538461538461,0,0.0236342130141664,0.6780342943622332,2.0,37.4823122359729,126.929023376476
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ2MiQ0NjEwMDIjNjEjJDEjJDAjJDgz,반도정형외과병원,21,병원,110000,서울,110017,중구,신당동,"서울특별시 중구 동호로 202, (신당동)",2252-0202,,2006-03-02 00:00:00,6,1,0,0,5,0,0,0,0,0,0,0,0,,,202403,http://www.bando24.com,0.0,127.010117,37.5560086,0.0443384366829342,0.4285714285714285,0.6,0.4038461538461538,2,0.1010098163659549,0.9355571800140158,1.0,37.5559931963298,127.010110415753
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ4OSQyNjE0ODEjNDEjJDEjJDgjJDgz,방화병원,21,병원,110000,서울,110003,강서구,방화동,"서울특별시 강서구 양천로 92, 지하1, 지상1~6층 층호 (방화동, 방화정형외과)",02-2666-7582,,2012-07-20 00:00:00,3,0,0,0,3,0,0,0,0,0,0,0,0,,,202403,www.bhos.co.kr/,0.0,126.814012,37.5732419,0.0166350794341224,0.2142857142857142,0.6,0.0512820512820512,0,0.0816634172083062,0.736063498556373,2.0,37.5732366865058,126.813998111564
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ5MiQ0NjEwMDIjNjEjJDEjJDQjJDgz,본서부병원,21,병원,110000,서울,110015,은평구,응암동,"서울특별시 은평구 은평로 133, (응암동)",02-3156-5000,,2002-08-05 00:00:00,6,0,0,0,6,0,0,0,0,0,0,0,0,,,202403,,0.0,126.922605,37.6007663,0.0205289128734104,0.4285714285714285,0.6,0.1025641025641025,0,0.1580451373650054,0.8124452187130722,2.0,37.6009323557961,126.922591585689
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ2MiQzNjEyMjIjNTEjJDEjJDIjJDgz,비에비스나무병원,21,병원,110000,서울,110001,강남구,논현동,"서울특별시 강남구 논현로 627, 유현빌딩 지하2,1~9,12층 (논현동)",02-519-8800,,2008-09-09 00:00:00,13,0,0,0,13,0,0,0,0,0,0,0,0,,,202403,https://www.vievisnamuh.com/,0.0,127.0324057,37.5095709,0.0420185874731329,0.3571428571428571,0.6,0.2499999999999999,2,0.1606881889494895,0.9952355525975504,1.0,37.5095608802296,127.032357709285
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ5MiQyNjEyMjIjODEjJDEjJDIjJDgz,비에스코아이비인후과병원,21,병원,110000,서울,110003,강서구,내발산동,"서울특별시 강서구 강서로 323, 4~8층 (내발산동)",02-6953-8226,,2022-04-28 00:00:00,7,0,0,0,7,0,0,0,0,0,0,0,0,,,202403,,0.0,126.8365498,37.5546873,0.0038938334392879,0.4285714285714285,0.6,0.0769230769230769,0,0.1615299904081388,0.8159300717562056,2.0,37.5546704615225,126.836553620481
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ2MiQyNjE0ODEjNDEjJDEjJDQjJDgz,빠른병원,21,병원,110000,서울,110018,송파구,송파동,"서울특별시 송파구 백제고분로 405, 유니온테크송파빌딩 (송파동)",02-423-8288,,2014-04-28 00:00:00,4,0,0,0,4,0,0,0,0,0,0,0,0,,,202403,,0.0,127.1097102,37.5074505,0.0054190227635203,0.4285714285714285,0.6,0.1346153846153846,0,0.1606558213756299,0.8150559027236965,2.0,37.5074665831574,127.109686124752
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ5OSQzNjE4MzIjNTEjJDEjJDIjJDgz,사랑의병원,21,병원,110000,서울,110004,관악구,봉천동,"서울특별시 관악구 남부순환로 1860, -1,1,3,4,5층 (봉천동,  )",02-880-0114,,2006-01-01 00:00:00,9,1,0,0,8,0,0,0,0,0,0,0,0,,,202403,,0.0,126.9562934,37.4796227,0.0635006470216152,0.4285714285714285,0.6,0.141025641025641,0,0.1677345441125363,0.822134625460603,2.0,37.4796247835746,126.956285774259
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ4OSQzNjE0ODEjNjEjJDEjJDAjJDgz,사랑플러스병원,21,병원,110000,서울,110002,강동구,명일동,"서울특별시 강동구 양재대로 1580, (명일동)",02-1661-9991,,2012-08-03 00:00:00,14,0,0,0,14,0,0,0,0,0,0,0,0,,,202403,http://www.sarang-plus.com/main/main.php,0.0,127.1436234,37.5466916,0.0439940840658544,0.4285714285714285,0.6,0.4038461538461538,2,0.1009972436617528,0.9355446073098136,1.0,37.5466848586676,127.143605912129
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ3OSQ0NjE0ODEjNDEjJDEjJDQjJDgz,삼성미래여성병원,21,병원,110000,서울,110005,구로구,오류동,"서울특별시 구로구 서해안로 2296, 삼성미래여성병원 (오류동)",02-2682-2100,,2012-07-09 00:00:00,7,0,0,0,7,0,0,0,0,0,0,0,0,,,202403,http://samsungmirae.co.kr,0.0,126.8404114,37.4912147,0.0265643447461629,0.4285714285714285,0.6,0.1987179487179487,0,0.1824131396905968,0.8368132210386636,2.0,37.4912413885939,126.84044403086
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQxMyQyNjE0ODEjNDEjJDEjJDQjJDgz,새길병원,21,병원,110000,서울,110013,영등포구,영등포동6가,"서울특별시 영등포구 영중로 59, (영등포동6가)",02-1522-0075,,2015-11-27 00:00:00,7,0,0,0,7,0,0,0,0,0,0,0,0,,,202403,,0.0,126.9046993,37.5216832,0.0324336747781723,0.4285714285714285,0.6,0.1474358974358974,0,0.1634744595229044,0.8178745408709711,2.0,37.5216804041338,126.904688334686
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ4MiQyNjEyMjIjNDEjJDEjJDgjJDgz,새로운병원,21,병원,110000,서울,110001,강남구,논현동,"서울특별시 강남구 학동로 121, 새로운병원빌딩 지하1층일부~7층 (논현동)",1577-0212,,2021-05-31 00:00:00,8,0,0,0,8,0,0,0,0,0,0,0,0,,,202403,,0.0,127.0243422,37.5122594,0.0217097495805629,0.4285714285714285,0.6,0.1282051282051282,0,0.1592855624888055,0.8136856438368723,2.0,37.5122605080308,127.024309875094
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ3MiQzNjEyMjIjNjEjJDEjJDgjJDgz,새숨병원,21,병원,110000,서울,110018,송파구,문정동,"서울특별시 송파구 정의로8길 4, KDG70타워 2,3,4층 (문정동)",02-449-7588,,2020-08-31 00:00:00,3,0,0,0,3,0,0,0,0,0,0,0,0,,,202403,,0.0,127.1157088,37.485699,0.0003443526170798,0.2857142857142857,0.6,0.0897435897435897,0,0.0324393983727197,0.6868394797207865,2.0,37.4856990154607,127.115708745088
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ3OSQzNjE0ODEjNTEjJDEjJDYjJDgz,새움병원,21,병원,110000,서울,110025,금천구,독산동,"서울특별시 금천구 시흥대로139길 8, 새움병원 (독산동)",02-1577-7015,,2010-11-08 00:00:00,18,0,0,0,18,0,0,0,0,0,0,0,0,,,202403,,0.0,126.8976554,37.4730529,0.0276696987223303,0.4285714285714285,0.6,0.2243589743589743,0,0.1964990996671073,0.850899181015174,2.0,37.4730528935658,126.897655390325
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQwMyQyNjE4MzIjNTEjJDEjJDYjJDgz,새힘병원,21,병원,110000,서울,110022,노원구,상계동,"서울특별시 노원구 노원로 416, (상계동)",02-6956-1231,,2023-02-01 00:00:00,5,0,0,0,5,0,0,0,0,0,0,0,0,,,202403,,0.0,127.0679083,37.6537182,0.0169794320512023,0.3571428571428571,0.6,0.0705128205128205,0,0.0947382055295114,0.7491382868775781,2.0,37.6536773594601,127.067905988941
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ3OSQzNjEyMjIjNDEjJDEjJDgjJDgz,서울21세기병원,21,병원,110000,서울,110021,서초구,서초동,"서울특별시 서초구 서초중앙로 39, (서초동)",02-3477-0880,,2003-09-01 00:00:00,10,0,0,0,10,0,0,0,0,0,0,0,0,,,202403,,0.0,127.0157273,37.4852908,0.0249148777856911,0.3571428571428571,0.6,0.3397435897435897,2,0.0818178969009527,0.9163652605490136,1.0,37.4852789881319,127.015712528164
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ3MiQzNjE4MzIjNjEjJDEjJDAjJDgz,서울고든병원,21,병원,110000,서울,110003,강서구,등촌동,"서울특별시 강서구 양천로 600, 파인블루빌딩 지하1,2,7,8,층 9,10호 (등촌동)",1670-0124,,2012-10-10 00:00:00,6,0,0,0,6,0,0,0,0,0,0,0,0,,,202403,,0.0,126.8646913,37.5554814,0.0249148777856911,0.4285714285714285,0.6,0.1858974358974358,0,0.1763036749555999,0.8307037563036666,2.0,37.5554767520191,126.864673727749
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQwMyQyNjEwMDIjNDEjJDEjJDgjJDgz,서울나은병원,21,병원,110000,서울,110007,동대문구,제기동,"서울특별시 동대문구 왕산로 137, (제기동)",02-1544-6003,,2011-03-10 00:00:00,6,0,0,0,6,0,0,0,0,0,0,0,0,,,202403,,0.0,127.0387505,37.5785713,0.0320893221610925,0.4285714285714285,0.6,0.1089743589743589,0,0.1585849821068481,0.8129850634549148,2.0,37.5785692943084,127.038731404679
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ3OSQyNjE4MzIjODEjJDEjJDYjJDgz,서울노보스병원,21,병원,110000,서울,110006,도봉구,도봉동,"서울특별시 도봉구 도봉로 755, (도봉동)",02-3492-3251,,1993-02-03 00:00:00,11,0,0,0,10,0,0,0,0,0,0,0,1,,,202403,http://novos.kr,0.0,127.0436246,37.6718832,0.056587551204776,0.3571428571428571,0.6,0.1858974358974358,0,0.1231943696809812,0.777594451029048,2.0,37.6719302785383,127.043634544572
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ5MiQzNjEwMDIjNjEjJDEjJDgjJDgz,서울라본병원,21,병원,110000,서울,110019,중랑구,망우동,"서울특별시 중랑구 망우로 476, (망우동)",02-2209-6677,,2008-09-01 00:00:00,7,0,0,0,7,0,0,0,0,0,0,0,0,,,202403,,0.0,127.1050937,37.6003119,0.0176681372853621,0.4285714285714285,0.6,0.1217948717948717,0,0.1585451402156378,0.8129452215637045,2.0,37.6003118821631,127.105093670612
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQxMyQyNjEwMDIjODEjJDEjJDIjJDgz,서울바른세상병원,21,병원,110000,서울,110025,금천구,독산동,"서울특별시 금천구 시흥대로 421, (독산동, 건국빌딩)",02-2111-9700,,2015-12-02 00:00:00,11,0,0,0,11,0,0,0,0,0,0,0,0,,,202403,,0.0,126.8977957,37.4712638,0.0245705251686112,0.4285714285714285,0.6,0.1538461538461538,0,0.1646308195362214,0.8190309008842882,2.0,37.471161927624,126.897740718324
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ5MiQzNjEyMjIjNjEjJDEjJDQjJDgz,서울병원,21,병원,110000,서울,110015,은평구,대조동,"서울특별시 은평구 진흥로 191, (대조동)",02-357-9964,,2002-06-25 00:00:00,6,0,0,0,6,0,0,0,0,0,0,0,0,,,202403,,0.0,126.9307507,37.608851,0.0292285465730441,0.3571428571428571,0.6,0.3717948717948718,2,0.0597128179196918,0.8942601815677527,1.0,37.6088308110956,126.930739739666
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ4MiQzNjE4MzIjODEjJDEjJDYjJDgz,서울병원,21,병원,110000,서울,110018,송파구,가락동,"서울특별시 송파구 오금로 290, (가락동)",02-405-8500,,1998-06-05 00:00:00,17,0,0,0,15,1,0,0,1,0,0,0,0,,,202403,,0.0,127.1247204,37.5039282,0.061207183964361,0.4285714285714285,0.6,0.3717948717948718,2,0.1075921712479358,0.9421395348959968,1.0,37.5039052343651,127.124708246107
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ3MiQyNjE4MzIjNDEjJDEjJDgjJDgz,서울본브릿지병원,21,병원,110000,서울,110001,강남구,도곡동,"서울특별시 강남구 도곡로 214, 롤스웰빌딩,지하2층, 지하1층, 지상1층 일부, 지상2~7층  (도곡동)",02-1899-0090,,2020-05-15 00:00:00,11,0,0,0,11,0,0,0,0,0,0,0,0,,,202403,,0.0,127.0424459,37.4924788,0.0277404513349489,0.1428571428571428,0.6,0.1217948717948717,0,0.1304198355730622,0.784819916921129,2.0,37.4924616496392,127.042417574623
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ4MiQ0NjE0ODEjNTEjJDEjJDYjJDgz,서울석병원,21,병원,110000,서울,110018,송파구,가락동,"서울특별시 송파구 송이로 148, (가락동)",02-403-7585,,2015-01-21 00:00:00,7,0,0,0,7,0,0,0,0,0,0,0,0,,,202403,https://seoulseokhospital.com/,0.0,127.1240445,37.4937452,0.0327780273952522,0.1428571428571428,0.6,0.1666666666666666,0,0.1428251171137075,0.7972251984617742,2.0,37.4937372920686,127.124025748272
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ4MiQyNjEwMDIjNTEjJDEjJDIjJDgz,서울세계로병원,21,병원,110000,서울,110018,송파구,거여동,"서울특별시 송파구 위례서로 248, 지하1층, 5~12층 (거여동)",02-1670-9111,,2021-02-25 00:00:00,12,0,0,0,12,0,0,0,0,0,0,0,0,,,202403,,0.0,127.1422629,37.4866428,0.0441214077225898,0.4285714285714285,0.6,0.0961538461538461,0,0.1605453537322907,0.8149454350803575,2.0,37.4866427532962,127.142262855079
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ5MiQzNjE0ODEjNjEjJDEjJDgjJDgz,서울송도병원,21,병원,110000,서울,110017,중구,신당동,"서울특별시 중구 다산로 78, (신당동, 송도병원)",02-2231-0900,,1994-02-25 00:00:00,43,0,0,0,41,2,0,0,0,0,0,0,0,,,202403,http://www.isongdo.com,0.0,127.0082458,37.5513137,0.0763304345840231,0.3571428571428571,0.6,0.3205128205128205,2,0.1026217584582966,0.9371691221063574,1.0,37.5511665956999,127.008381705394
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQyIyQ3IyQwMCQyNjE0ODEjNTEjJDEjJDIjJDgz,서울숭인병원,21,병원,110000,서울,110016,종로구,숭인동,"서울특별시 종로구 종로 386, 6.7.8.9층 (숭인동)",02-737-7582,,2018-04-16 00:00:00,3,0,0,0,3,0,0,0,0,0,0,0,0,,,202403,,0.0,127.0203571,37.5740802,0.0122491145218417,0.2142857142857142,0.6,0.2051282051282051,0,0.1138280160858161,0.7682280974338829,2.0,37.5740805443826,127.020352393515
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ2MiQyNjEwMDIjNjEjJDEjJDQjJDgz,서울스타병원,21,병원,110000,서울,110003,강서구,내발산동,"서울특별시 강서구 강서로 307, 서울스타병원빌딩 3,4,5,6,7,층 8,9호 (내발산동)",02-2604-9300,,2007-08-23 00:00:00,5,0,0,0,5,0,0,0,0,0,0,0,0,,,202403,,0.0,126.8362212,37.5532563,0.0205289128734104,0.4285714285714285,0.6,0.3269230769230769,2,0.1278190077994761,0.9623663714475368,1.0,37.5532303968282,126.836227554297
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ5OSQ0NjEwMDIjNTEjJDEjJDIjJDgz,서울안강병원,21,병원,110000,서울,110001,강남구,역삼동,"서울특별시 강남구 언주로 327, 지하1층, 2~7층 (역삼동)",02-1899-3210,,2013-01-25 00:00:00,10,1,0,0,9,0,0,0,0,0,0,0,0,,,202403,http://www.ahnkang.com,0.0,127.0449869,37.4970908,0.024464570517202,0.4285714285714285,0.6,0.032051282051282,0,0.1753141579681647,0.8297142393162314,2.0,37.4970871925109,127.044978178433
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ5OSQzNjEyMjIjNjEjJDEjJDQjJDgz,서울양병원,21,병원,110000,서울,110002,강동구,길동,"서울특별시 강동구 천호대로 1159, (길동)",02-480-8000,,2005-02-28 00:00:00,16,0,0,0,15,0,0,0,1,0,0,0,0,,,202403,http://www.yangh.co.kr,0.0,127.1401353,37.5340876,0.045027141917094,0.3571428571428571,0.6,0.4166666666666667,2,0.0518978791750762,0.8864452428231371,1.0,37.5340665832454,127.140123786539
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ3MiQ0NjEwMDIjODEjJDEjJDIjJDgz,서울연세병원,21,병원,110000,서울,110009,마포구,용강동,"서울특별시 마포구 토정로 271, 대현빌딩 지하1층,지상2~6층 (용강동)",02-2293-7582,,2010-10-06 00:00:00,6,0,0,0,6,0,0,0,0,0,0,0,0,,,202403,http://www.syshand.com,0.0,126.9403129,37.5424658,0.0205289128734104,0.4285714285714285,0.6,0.3269230769230769,2,0.1278190077994761,0.9623663714475368,1.0,37.5424624834344,126.940310619041
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ4MiQ0NjEwMDIjODEjJDEjJDIjJDgz,서울원병원,21,병원,110000,서울,110003,강서구,화곡동,"서울특별시 강서구 강서로 179, 6~10층 (화곡동)",1544-5888,,2022-02-25 00:00:00,8,0,0,0,8,0,0,0,0,0,0,0,0,,,202403,,0.0,126.8393222,37.5423627,0.0327780273952522,0.4285714285714285,0.6,0.0833333333333333,0,0.1605301531668731,0.8149302345149398,2.0,37.5423627575293,126.839322200876
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ3MiQzNjE0ODEjNDEjJDEjJDQjJDgz,서울유병원,21,병원,110000,서울,110024,강북구,미아동,"서울특별시 강북구 도봉로 77, 지하2층~지하1층, 3층~8층층 (미아동)",02-1670-8875,,2020-08-28 00:00:00,5,0,0,0,5,0,0,0,0,0,0,0,0,,,202403,www.seouluhospital.com,0.0,127.0295679,37.6160691,0.0320893221610925,0.0714285714285714,0.6,0.173076923076923,0,0.2112515997854007,0.8656516811334675,2.0,37.6160730052361,127.029551791451
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ3OSQzNjEwMDIjNjEjJDEjJDgjJDgz,서울재활병원,21,병원,110000,서울,110015,은평구,구산동,"서울특별시 은평구 갈현로11길 30, (구산동)",02-6020-3000,,1998-04-21 00:00:00,8,0,0,0,8,0,0,0,0,0,0,0,0,,,202403,,0.0,126.9068531,37.6057782,0.0125934671389216,0.2142857142857142,0.6,0.1282051282051282,0,0.0625024916167625,0.7169025729648293,2.0,37.60561275596,126.906342824539
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQyIyQ3IyQwMCQyNjE4MzIjNzEjJDEjJDgjJDgz,서울큰나무병원,21,병원,110000,서울,110003,강서구,화곡동,"서울특별시 강서구 강서로 206, 2,3,4,5,6층 (화곡동)",02-2695-1155,,2018-07-31 00:00:00,3,0,0,0,3,0,0,0,0,0,0,0,0,,,202403,,0.0,126.8380461,37.5444824,0.0006887052341597,0.2142857142857142,0.6,0.1153846153846153,0,0.0617573147539208,0.7161573961019876,2.0,37.5445253885171,126.838042848917
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ3MiQyNjEwMDIjNjEjJDEjJDgjJDgz,서울특별시 북부병원,21,병원,110000,서울,110019,중랑구,망우동,"서울특별시 중랑구 양원역로 38, (망우동)",02-2036-0200,,2006-04-27 00:00:00,11,0,0,0,10,0,0,0,0,1,0,0,0,,,202403,http://www.bbhosp.go.kr,0.0,127.1077447,37.604325,0.0230705123753252,0.2142857142857142,0.6,0.1602564102564102,0,0.0789898238937433,0.73338990524181,2.0,37.6043947292607,127.10768066266
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ5OSQzNjE4MzIjODEjJDEjJDIjJDgz,서울특별시서북병원,21,병원,110000,서울,110015,은평구,역촌동,"서울특별시 은평구 갈현로7길 49, (역촌동)",02-3156-3000,,1960-11-24 00:00:00,22,1,0,0,20,0,0,0,1,0,0,0,0,,,202403,http://sbhosp.seoul.go.kr,0.0,126.9044499,37.60421,0.0280477098658916,0.0714285714285714,0.6,0.1987179487179487,0,0.2202939485393543,0.8746940298874211,2.0,37.6043567763756,126.905664235484
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ3MiQzNjE0ODEjNjEjJDEjJDQjJDgz,서울특별시어린이병원,21,병원,110000,서울,110021,서초구,내곡동,"서울특별시 서초구 헌릉로 260, (내곡동)",02-570-8000,,1978-05-23 00:00:00,16,2,0,0,12,1,0,0,1,0,0,0,0,,,202403,http://childhosp.seoul.go.kr,0.0,127.0689282,37.4557936,0.0226657811885084,0.0,0.6,0.1282051282051282,0,0.2725150498760434,0.9269151312241102,2.0,37.4557172797141,127.068851404997
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQwMyQ0NjE0ODEjNjEjJDEjJDAjJDgz,서울퍼스트병원,21,병원,110000,서울,110004,관악구,봉천동,"서울특별시 관악구 은천로 51, (봉천동, 2,3,4,5,6층)",02-882-6900,,2010-04-29 00:00:00,5,0,0,0,5,0,0,0,0,0,0,0,0,,,202403,http://www.sfhospital.co.kr,0.0,126.9411916,37.4862977,0.0122491145218417,0.3571428571428571,0.6,0.1282051282051282,0,0.0895751228820845,0.7439752042301513,2.0,37.4862851623719,126.941200194149
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ2MiQzNjE4MzIjNzEjJDEjJDgjJDgz,서울프라임병원,21,병원,110000,서울,110023,광진구,자양동,"서울특별시 광진구 동일로 92-1, B1~2, 2~7층 (자양동)",02-464-2700,,2012-08-16 00:00:00,8,0,0,0,8,0,0,0,0,0,0,0,0,,,202403,,0.0,127.0635902,37.5408266,0.0443384366829342,0.3571428571428571,0.6,0.1602564102564102,0,0.1050299877627883,0.7594300691108551,2.0,37.5408266646495,127.063590210516
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQwMyQzNjE4MzIjNjEjJDEjJDgjJDgz,서울필병원,21,병원,110000,서울,110003,강서구,내발산동,"서울특별시 강서구 강서로 357, (내발산동)",02-1600-8205,,2023-05-03 00:00:00,5,0,0,0,5,0,0,0,0,0,0,0,0,,,202403,,0.0,,,0.0205289128734104,0.3571428571428571,0.6,0.0897435897435897,0,0.0889700299831753,0.7433701113312421,2.0,37.5576668863222,126.837387751506
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ4MiQzNjEyMjIjODEjJDEjJDIjJDgz,서울현대병원,21,병원,110000,서울,110024,강북구,번동,"서울특별시 강북구 도봉로 374, (번동, 서울현대병원)",02-1588-6853,,2010-03-24 00:00:00,17,0,0,0,17,0,0,0,0,0,0,0,0,,,202403,www.seoulhyundai.co.kr/,0.0,127.0285199,37.6402555,0.0700384262514856,0.4285714285714285,0.6,0.4358974358974359,2,0.1102639052851123,0.9448112689331732,1.0,37.6402559204261,127.028504374531
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ4OSQzNjEyMjIjNzEjJDEjJDgjJDgz,서재곤링커병원,21,병원,110000,서울,110018,송파구,송파동,"서울특별시 송파구 백제고분로 436, (송파동, 서재곤링커병원)",02-2284-2001,,2017-04-07 00:00:00,8,0,0,0,8,0,0,0,0,0,0,0,0,,,202403,,0.0,127.1120917,37.5094802,0.0169794320512023,0.4285714285714285,0.6,0.1217948717948717,0,0.1585470119778431,0.8129470933259098,2.0,37.5094801421052,127.11209162338
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ4OSQzNjEwMDIjNTEjJDEjJDIjJDgz,선수촌병원,21,병원,110000,서울,110018,송파구,잠실동,"서울특별시 송파구 올림픽로 76, (잠실동)",02-1661-3379,,2013-09-03 00:00:00,7,0,0,0,7,0,0,0,0,0,0,0,0,,,202403,http://www.sunsoochon.co.kr,0.0,127.0792026,37.5115631,0.009804987675801,0.4285714285714285,0.6,0.173076923076923,0,0.1710509284829974,0.8254510098310641,2.0,37.5115603565131,127.079181383259
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQyIyQzIyQwMCQyNjE4MzIjNjEjJDEjJDAjJDgz,선한목자병원,21,병원,110000,서울,110001,강남구,역삼동,"서울특별시 강남구 논현로 507, (역삼동, 성지하이츠3차빌딩 2층,3층일부)",02-557-1004,,2009-09-01 00:00:00,4,0,0,0,4,0,0,0,0,0,0,0,0,,,202403,,0.0,127.0361824,37.5015847,0.0288841939559642,0.3571428571428571,0.6,0.358974358974359,2,0.0673208129742005,0.9018681766222614,1.0,37.5015784938059,127.036157208818
